station_code,station_name,longitude,latitude,zone,state,total_connections,in_degree,out_degree,degree_centrality
PVM,PATTARAVKKAM,80.166656,13.114872,,,8,5,3,0.0008899766381132495
ABU,AMBATTUR,80.1525249074,13.114305980800001,,,11,7,4,0.001223717877405718
ANNR,ANNANUR,80.126743,13.116018,,,6,3,3,0.0006674824785849371
KMSI,Kumsi,75.402042,14.051954,,,0,0,0,0.0
AVD,AVADI,80.10051800000001,13.118247,,,7,3,4,0.0007787295583490933
HC,HINDU COLLEGE,80.074903,13.118538,,,6,3,3,0.0006674824785849371
PAB,PATTABIRAM,80.06542400000001,13.11926,,,7,4,3,0.0007787295583490933
NEC,NEMILICHERRY HALT,80.045378,13.121643,,,5,2,3,0.000556235398820781
SVR,SEVVAPET ROAD,79.96668799999999,13.124996999999999,,,5,2,3,0.000556235398820781
PTLR,PUTLUR HALT,79.93709999999999,13.122922,,,6,4,2,0.0006674824785849371
EGT,EGATTUR HALT,79.88406,13.106198,,,8,4,4,0.0008899766381132495
BJE,Bhojudih Junction,86.4469993,23.642174999999998,SER,Jharkhand,9,4,5,0.0010012237178774058
MAF,MANUR,79.801508,13.096025,,,9,5,4,0.0010012237178774058
MSU,MOSUR,79.7188409808,13.0857348949,,,5,3,2,0.000556235398820781
MLPM,MELPAKKAM,79.659245,13.080671,,,19,13,6,0.0021136945155189675
MRLM,MARUDALAM,79.399298,12.99726,,,4,2,2,0.00044498831905662476
BPZ,BAZPUR,79.1463827,29.1578998,NER,Uttarakhand,4,2,2,0.00044498831905662476
BRY,BAREILLY,79.4109744,28.3372843,NER,Uttar Pradesh,7,4,3,0.0007787295583490933
BQZ,BALLALPUR,87.91224299999999,24.747459000000003,ER,West Bengal,4,2,2,0.00044498831905662476
BNN,BARNALA,75.5492466,30.370396799999998,NR,Punjab,4,2,2,0.00044498831905662476
BNJL,BINJHOL HALT,76.92378099999999,29.344605,NR,Haryana,4,2,2,0.00044498831905662476
KAV,KALAMNA,79.140955,21.168195,,,13,6,7,0.0014462120369340306
BNH,BHIMNATH,71.92503,22.245963,WR,Gujarat,5,2,3,0.000556235398820781
BNVD,BHANVAD,69.79885780000001,21.9330444,WR,Gujarat,5,3,2,0.000556235398820781
BRGM,Baraigram Junction,92.344106,24.684059,NFR,Assam,6,3,3,0.0006674824785849371
BSPR,BISHRAMPUR,82.98289000000001,23.179178,SECR,Chhattisgarh,4,2,2,0.00044498831905662476
BRH,BAIKUNTHPUR RD,82.5298836,23.317286,SECR,Chhattisgarh,4,2,2,0.00044498831905662476
SAL,SALWA,79.292976,21.236542,,,10,5,5,0.001112470797641562
BTKL,Bhatkal,74.56730199046433,13.987012001486875,KR,Karnataka,4,2,2,0.00044498831905662476
TAR,THARSA,79.41467,21.256602,,,7,4,3,0.0007787295583490933
TMR,TUMSAR ROAD,79.75141900000001,21.342437,,,8,4,4,0.0008899766381132495
GJ,GANGAJHARI,80.058885,21.443153,,,8,4,4,0.0008899766381132495
BNSR,BHAGWANSAR,73.859791,29.343806,NWR,Rajasthan,8,4,4,0.0008899766381132495
PJB,PANIAJOB,80.693768,21.183732000000003,,,8,4,4,0.0008899766381132495
THL,TIRUVALAM,79.245745,12.974779,,,8,4,4,0.0008899766381132495
BQH,Bhanohad Punjab,75.70970576,30.85173825,NR,Punjab,4,2,2,0.00044498831905662476
SVUR,SEVUR,79.189821,12.971785,,,11,5,6,0.001223717877405718
KPD,KATPADI JN,79.13534100000001,12.972734,,,23,12,11,0.0025586828345755923
BPRA,BARIPURA,79.943488,25.340728000000002,NCR,Uttar Pradesh,4,2,2,0.00044498831905662476
PCKM,PACHACHAKUPAM,78.757365,12.822656,,,7,4,3,0.0007787295583490933
DGG,DONGARGARH,80.759857,21.185492,,,6,4,2,0.0006674824785849371
BPO,Baripada,86.73709000000001,21.9227408,SER,Orissa,2,1,1,0.00022249415952831238
BO,Borsad,72.909158,22.401548000000002,WR,Gujarat,4,2,2,0.00044498831905662476
JTR,JATKANHAR,80.821965,21.1798,,,7,4,3,0.0007787295583490933
BS,Banisar,73.8954879211,28.067563416,NWR,Rajasthan,4,2,2,0.00044498831905662476
ATH,ANTAH,76.3072684,25.1611771,WCR,Rajasthan,4,2,2,0.00044498831905662476
BON,BHONRA,76.1976736633,25.171061136400002,WCR,Rajasthan,6,3,3,0.0006674824785849371
BOV,Bhatgaon,81.71272400000001,21.171626,SECR,Chhattisgarh,6,3,3,0.0006674824785849371
MUA,MUSRA,80.879372,21.152966,,,8,4,4,0.0008899766381132495
BNCE,BANGALORE EAST,77.6184701,13.001479999999999,SWR,Karnataka,8,4,4,0.0008899766381132495
BRP,Baruipur Junction,88.431647,22.366657999999997,ER,West Bengal,6,3,3,0.0006674824785849371
AAH,ITEHAR,78.683783,26.562635,NCR,Madhya Pradesh,4,2,2,0.00044498831905662476
RYT,RAYAT PURA,78.38188099999999,26.456937,NCR,Madhya Pradesh,4,2,2,0.00044498831905662476
BBY,BHADROLI,78.181356,26.30595,NCR,Madhya Pradesh,4,2,2,0.00044498831905662476
BAKL,BAKAL,80.940946,21.123637,,,8,4,4,0.0008899766381132495
BTKB,Bathna Krittibas Halt,88.48266943,23.236313600000003,ER,West Bengal,2,1,1,0.00022249415952831238
GD,GONDA JN,81.97815200000001,27.154613,,,23,11,12,0.0025586828345755923
AKZ,Akashi,84.8877858557,23.385124400800002,SER,Jharkhand,4,2,2,0.00044498831905662476
BR,BANDH BARETA,77.364108,26.910367,NCR,Rajasthan,6,3,3,0.0006674824785849371
DAN,DHANETA,79.264748,28.512293999999997,,,7,3,4,0.0007787295583490933
CKYD,CHAKRA ROAD,83.672178,26.001213,NER,Uttar Pradesh,4,2,2,0.00044498831905662476
MUP,MURHIPAR,81.14815399999999,21.183141,,,10,5,5,0.001112470797641562
BOKE,BHOKE,73.3810615,17.0490546,KR,Maharashtra,9,5,4,0.0010012237178774058
RSM,RASMARA,81.2164,21.204118,,,8,4,4,0.0008899766381132495
PHQ,PARDHANDE,75.3769414349,20.7292951895,,,18,9,9,0.0020024474357548117
PC,PACHORA JN,75.34831,20.668385,,,16,6,10,0.001779953276226499
BSKH,Basukinath,87.045099,24.388941000000003,ER,Jharkhand,4,2,2,0.00044498831905662476
BSKN,Bhesana Manknaj,72.3312086395,23.4987569498,WR,Gujarat,4,2,2,0.00044498831905662476
GAA,GALAN,75.27700034419999,20.6095998065,,,11,4,7,0.001223717877405718
NGD,NAGARDEVLA,75.1981061108,20.6030016547,,,13,7,6,0.0014462120369340306
AV,ASVALI,73.751085,19.817370999999998,,,11,6,5,0.001223717877405718
PI,PADLI,73.66573299999999,19.783928,,,14,7,7,0.0015574591166981867
GO,GHOTI,73.63594400000001,19.722911,,,19,11,8,0.0021136945155189675
IGP,IGATPURI,73.56237899999999,19.694053,,,18,7,11,0.0020024474357548117
SHAD,SHAHAD,73.158611,19.244702,,,10,5,5,0.001112470797641562
ASE,ASAUDAH,76.85877285,28.73653776,NR,Haryana,8,4,4,0.0008899766381132495
ABO,ASTHAL BOHAR,76.629155,28.857765,NR,Haryana,5,3,2,0.000556235398820781
KZH,KILA ZAFARGARH,76.4289531995,29.0805810005,NR,Haryana,6,3,3,0.0006674824785849371
BNQL,BHANKALA HALT,77.4743493237,29.845590837699998,NR,Uttar Pradesh,4,2,2,0.00044498831905662476
BQA,BANKURA,87.07468750000001,23.224387099999998,SER,West Bengal,7,3,4,0.0007787295583490933
BRLI,Barauli,77.424988,26.552056,NCR,Uttar Pradesh,4,2,2,0.00044498831905662476
BPRH,Balpur Halt,82.694138,22.115136,SECR,Chhattisgarh,4,2,2,0.00044498831905662476
BNKI,Banmankhi Junction,87.193664,25.885092,ECR,Bihar,8,4,4,0.0008899766381132495
AIP,ATTIPPATTU,80.2889459058,13.2611631708,,,17,6,11,0.0018912003559906554
MJR,MINJUR,80.26019199999999,13.281979,,,16,4,12,0.001779953276226499
BRJ,Brace Bridge,88.301496,22.517861,ER,West Bengal,2,1,1,0.00022249415952831238
BZGT,Bazurghat,92.38341799999999,24.607593,NFR,Assam,4,2,2,0.00044498831905662476
ALGP,Algapur,92.59591800000001,24.754753,?,Assam,4,2,2,0.00044498831905662476
TAN,TARANA ROAD,76.06701699999999,23.264582,,,7,3,4,0.0007787295583490933
DWO,DOIWALA,78.12218,30.175451000000002,NR,Uttarakhand,5,3,2,0.000556235398820781
BRSQ,BRAR SQUARE,77.14079000000001,28.613526,NR,Delhi NCT,4,2,2,0.00044498831905662476
KAT,KHATAULI,77.736988,29.273712,NR,Uttar Pradesh,5,2,3,0.000556235398820781
BUB,Bissau,75.0612084,28.2401014,NWR,Rajasthan,4,2,2,0.00044498831905662476
PQY,PABLI KHAS,77.698335,29.05601,NR,Uttar Pradesh,5,3,2,0.000556235398820781
GUH,GULDHAR,77.455792,28.703751999999998,NR,Uttar Pradesh,8,5,3,0.0008899766381132495
BRRD,BORDI ROAD,72.766138,20.122424,WR,Gujarat,6,4,2,0.0006674824785849371
BRU,BHAIROGANJ,84.24239742,27.151418149999998,ECR,Bihar,6,3,3,0.0006674824785849371
BTH,BETTIAH,84.5229561,26.8058847,ECR,Bihar,6,4,2,0.0006674824785849371
MKU,MALKAPUR,76.202946,20.891974,,,12,4,8,0.0013349649571698743
BSDL,BHARSENDI,82.06039,24.036488,WCR,Madhya Pradesh,7,3,4,0.0007787295583490933
BSC,Bulandshahr,77.8482415,28.3919187,NR,Uttar Pradesh,4,2,2,0.00044498831905662476
BTPG,Betheria Ghola,88.573321,22.350122,ER,West Bengal,4,2,2,0.00044498831905662476
BTPD,Bethampurdi,80.573657,17.543986,SCR,Andhra Pradesh,4,2,2,0.00044498831905662476
BTG,BASHARATGANJ,79.2851956,28.288009,NR,Uttar Pradesh,5,3,2,0.000556235398820781
BTIC,BHATINDA CANTT,74.954044,30.19088,NR,Punjab,4,2,2,0.00044498831905662476
ALL,ALAL,75.72074952000001,30.377724999999998,NR,Punjab,4,2,2,0.00044498831905662476
WADO,WADODA,76.279846955,20.8885446711,,,10,5,5,0.001112470797641562
KJL,KHUMGAON BURTI,76.401107,20.866943,,,10,6,4,0.001112470797641562
NN,NANDURA,76.46015799999999,20.838889,,,12,5,7,0.0013349649571698743
BTD,BOTAD JN,71.6655966,22.182870599999998,WR,Gujarat,6,3,3,0.0006674824785849371
BU,BASWA,76.575644,27.149686000000003,NWR,Haryana,4,2,2,0.00044498831905662476
AK,AKOLA JN,77.005497,20.723084,,,12,5,7,0.0013349649571698743
DKS,DAREKASA,80.580751,21.271299000000003,,,6,3,3,0.0006674824785849371
BUGL,Buglanwali,74.23897337168455,29.79175066957987,NWR,Rajasthan,2,1,1,0.00022249415952831238
BSX,BASAR,77.938506,18.86512,SCR,Andhra Pradesh,4,2,2,0.00044498831905662476
BWZ,Baddowal,75.742678,30.862116999999998,NR,Punjab,4,2,2,0.00044498831905662476
BSQ,BARSI TAKLI,77.060902,20.576054000000003,SCR,Maharashtra,8,4,4,0.0008899766381132495
PARH,PARAKHEDA,77.642772,25.705583,WCR,Madhya Pradesh,7,4,3,0.0007787295583490933
BLNR,BIRLANAGAR,78.1953108,26.237555,,,10,4,6,0.001112470797641562
BUQ,Bargi,79.875125,22.995932999999997,SECR,Madhya Pradesh,6,3,3,0.0006674824785849371
SIKD,SIKRODA KWANRI,77.96285300000001,26.569564,,,9,7,2,0.0010012237178774058
BSJ,Bhupalsagar,74.2116131934,24.8477620899,NWR,Rajasthan,6,3,3,0.0006674824785849371
BRPK,Bisharpara Kodaliya,88.434731,22.676284,ER,West Bengal,4,2,2,0.00044498831905662476
TY,TULUKAPATI,77.936903,9.467438999999999,SR,Tamil Nadu,6,4,2,0.0006674824785849371
BYSA,Basulyasutahata,88.13056325,22.12030128,SER,West Bengal,4,2,2,0.00044498831905662476
BRG,BARGARH,81.4500584753,25.164270416300003,NCR,Uttar Pradesh,7,4,3,0.0007787295583490933
KSRA,KASARA,73.472003,19.647159,,,11,5,6,0.001223717877405718
OMB,OOMBERMALI,73.422651,19.628026000000002,,,8,4,4,0.0008899766381132495
MH,Marahra,85.446664,25.100178,CR,,0,0,0,0.0
KE,KHARDI,73.393442,19.579952,,,13,5,8,0.0014462120369340306
THS,THANSIT,73.35181299999999,19.549981,,,28,23,5,0.0031149182333963733
BSGR,Bhagsar,74.40197699999999,30.452385,NR,Punjab,4,2,2,0.00044498831905662476
ATG,ATGAON,73.3276912396,19.5031813038,,,16,9,7,0.001779953276226499
ASO,ASANGAON,73.307859,19.439277999999998,,,17,10,7,0.0018912003559906554
VSD,VASIND,73.26768899999999,19.406422,,,9,5,4,0.0010012237178774058
KDV,KHADAVLI,73.21871043,19.35621892,,,12,6,6,0.0013349649571698743
ABY,AMBIVLI,73.17171,19.267587,,,11,5,6,0.001223717877405718
DIVA,DIVA,73.041905,19.188394,,,22,11,11,0.002447435754811436
SNRD,MUMBAI SANDHURST ROAD,72.839733,18.962311,CR,Maharashtra,7,2,5,0.0007787295583490933
BXB,Banga,75.999562,31.177139,NR,Punjab,2,1,1,0.00022249415952831238
TNA,THANE,72.97541700000001,19.185757000000002,,,11,4,7,0.001223717877405718
BVW,Bahminiwala,74.19313199999999,30.548939999999998,NR,Punjab,4,2,2,0.00044498831905662476
MLND,MULUND,72.956933,19.172355,,,6,3,3,0.0006674824785849371
KUF,KAURHA,80.102675,27.462683,,,7,5,2,0.0007787295583490933
KAR,KARNA,80.19623499999999,27.32161,,,6,3,3,0.0006674824785849371
NHU,NAHUR,72.946683,19.154646,,,10,7,3,0.001112470797641562
BTQ,Betnoti,86.8435187,21.741339999999997,SER,Orissa,4,2,2,0.00044498831905662476
BSN,BANASANDRA,76.659317,13.265332,SWR,Karnataka,6,4,2,0.0006674824785849371
MOI,MORI BERA,73.136306,25.035574999999998,NWR,Rajasthan,5,3,2,0.000556235398820781
BRLY,BIROLIYA,73.192517,25.170546,NWR,Rajasthan,8,5,3,0.0008899766381132495
RT,ROHAT,73.0953188199,25.921475609399998,NWR,Rajasthan,8,5,3,0.0008899766381132495
BSRX,BAGEVADI RD,75.82814753,16.47986853,SWR,Karnataka,6,3,3,0.0006674824785849371
AIPP,ATTIPPATTU PUDU NAGAR,80.299606,13.249326,,,18,11,7,0.0020024474357548117
BZG,Bilga,75.66684099999999,31.058267,NR,Punjab,4,2,2,0.00044498831905662476
LMC,LAKHAMANCHI,71.14841382110001,22.5718124104,WR,Gujarat,7,4,3,0.0007787295583490933
BDME,Baidyanathdham Deoghar,86.6920701,24.4892623,ER,Jharkhand,2,1,1,0.00022249415952831238
BTW,BARSI TOWN,75.718169,18.240993,CR,Maharashtra,4,2,2,0.00044498831905662476
BWW,Barwaha,76.0302621,22.255445899999998,WR,Madhya Pradesh,4,2,2,0.00044498831905662476
JWLS,JAWAN WALA SHEHAR,76.003772,32.14165,NR,Himachal Pradesh,4,2,2,0.00044498831905662476
KIM,KIM,72.926702,21.399697,,,10,6,4,0.001112470797641562
SER,SAMAYANALLUR,78.035087,9.981546,,,8,5,3,0.0008899766381132495
CDD,Chandod,73.45218163914979,21.99195697308774,WR,Gujarat,2,1,1,0.00022249415952831238
DPH,DADHAPARA,82.123182,22.028156,,,8,4,4,0.0008899766381132495
JRMG,JAIRAMNAGAR,82.29651100000001,22.034344,,,5,2,3,0.000556235398820781
UGN,UGAON,74.136829,20.122591999999997,,,10,5,5,0.001112470797641562
BXT,Bamanhat,89.62797752581537,26.076284459879247,NFR,West Bengal,1,0,1,0.00011124707976415619
BXK,BANDARKHAL,92.80071699999999,25.069785,NFR,Assam,4,2,2,0.00044498831905662476
BWX,BAHMAN DIWANA,74.849153,30.225526,NR,Punjab,5,3,2,0.000556235398820781
BYHA,BARYA RAM,82.22659200000001,25.566931,NR,Uttar Pradesh,6,3,3,0.0006674824785849371
CRK,CHARKHERA,77.171177,22.367273,WCR,Madhya Pradesh,6,2,4,0.0006674824785849371
BUTA,BHADUTALA,87.3208,22.485657,SER,West Bengal,7,3,4,0.0007787295583490933
CDGR,CHANDRAKONA RD,87.340588,22.739076,SER,West Bengal,4,2,2,0.00044498831905662476
BZO,BARSOLA,76.231711,29.394379,NR,Haryana,7,4,3,0.0007787295583490933
DG,DINDIGUL JN,77.985472,10.35381,,,12,5,7,0.0013349649571698743
VO,VELLODU,77.951415,10.317775999999999,,,7,3,4,0.0007787295583490933
ABI,AMBATURAI,77.924468,10.272226,,,7,4,3,0.0007787295583490933
KQN,KODAIKANAL ROAD,77.909593,10.179613000000002,,,10,6,4,0.001112470797641562
VDP,VADIPPATTI,77.945674,10.086114,,,11,5,6,0.001223717877405718
CDQ,CHADOTAR,72.37251094,24.18394723,WR,Gujarat,4,2,2,0.00044498831905662476
BWL,BAWAL,76.572402,28.070281,NWR,Haryana,7,4,3,0.0007787295583490933
BVRT,BHIMAVARAM TOWN,81.516853,16.547348,SCR,Andhra Pradesh,6,3,3,0.0006674824785849371
BQN,BAGRI NAGAR,73.787801,25.895725000000002,NWR,Rajasthan,6,4,2,0.0006674824785849371
KYR,KARUPPATTI,77.94839300000001,10.044464999999999,,,9,4,5,0.0010012237178774058
SDN,SHOLAVANDAN,77.96508200000001,10.02227,,,12,7,5,0.0013349649571698743
BUG,BAGAHA,84.066991,27.130045000000003,ECR,Bihar,5,3,2,0.000556235398820781
CAI,CHANPATIA,84.53063900000001,26.94163,ECR,Bihar,6,4,2,0.0006674824785849371
CAA,CHAKIA,85.04636,26.417182,ECR,Bihar,4,2,2,0.00044498831905662476
BXM,BELRAYAN,80.915268,28.379381,NER,Uttar Pradesh,6,3,3,0.0006674824785849371
BVQ,BHILAVDI,74.51678100000001,17.008048,CR,Maharashtra,6,3,3,0.0006674824785849371
ANR,ANARA,86.559763,23.481082,SER,West Bengal,5,2,3,0.000556235398820781
BWPL,Balwant Pura Chelasi,75.44328689999999,27.9104715,NWR,Rajasthan,4,2,2,0.00044498831905662476
CATD,Chataud,81.73716,21.015051,SECR,,4,2,2,0.00044498831905662476
CID,Chiraidongri,80.287402,22.411417999999998,SECR,Madhya Pradesh,4,2,2,0.00044498831905662476
KGFR,KATHGHAR RIGHT BANK,78.8082265295,28.832108335,,,12,5,7,0.0013349649571698743
KGFE,KATHGHAR EAST,78.8095,28.832685,,,15,9,6,0.0016687061964623428
BHGJ,Bihariganj,86.992655,25.732598999999997,ECR,Bihar,2,1,1,0.00022249415952831238
HTGR,HATHIGADH,71.444628,21.620099999999997,WR,Gujarat,4,2,2,0.00044498831905662476
CHBN,Chandkhira Bagn,92.287381,24.515852,NFR,Assam,4,2,2,0.00044498831905662476
MKY,MEKKUDI,78.628737,10.87109,SR,Tamil Nadu,4,2,2,0.00044498831905662476
MIL,MILAK,79.16411699999999,28.612475,,,7,2,5,0.0007787295583490933
NRS,NAGARIA SADAT,79.205555,28.550179,,,11,5,6,0.001223717877405718
BXC,Barwala,75.88703100000001,29.367534,NR,Haryana,4,2,2,0.00044498831905662476
BLM,BALAMU JN,80.352497,27.167362999999998,,,14,7,7,0.0015574591166981867
UTA,UMAR TALI,80.473465,27.086986,,,8,2,6,0.0008899766381132495
CBG,Charbhuja Road,73.946241,25.352227999999997,NWR,Rajasthan,4,2,2,0.00044498831905662476
HNA,HONNAVAR,74.433196,14.316931,KR,Karnataka,4,2,2,0.00044498831905662476
SEN,SENAPURA,74.6840119482,13.717680182199999,KR,Karnataka,6,3,3,0.0006674824785849371
CGX,Chargola,92.416794,24.845883999999998,NFR,Assam,4,2,2,0.00044498831905662476
TMP,TAMARAIPADI,78.0445917407,10.4023417558,,,7,4,3,0.0007787295583490933
VDM,VADAMADURA,78.1021599634,10.4363355768,,,6,4,2,0.0006674824785849371
AYR,AYYALUR,78.157049,10.483391,,,9,4,5,0.0010012237178774058
KFC,KALPATTICHATRAM,78.2343675623,10.518065672899999,,,12,6,6,0.0013349649571698743
VPJ,VALYAMPATTI,78.3098143988,10.544055019,,,11,5,6,0.001223717877405718
CII,CHETTIYAPATTI,78.3662318384,10.575644554,,,8,3,5,0.0008899766381132495
BYR,BHAYANDAR,72.85303900000001,19.311766,WR,Maharashtra,6,2,4,0.0006674824785849371
BHU,BHANDU MOTIDAU,72.38933899999999,23.709061000000002,WR,Gujarat,8,6,2,0.0008899766381132495
CG,Canning,88.667458,22.313264,ER,West Bengal,2,1,1,0.00022249415952831238
CGLA,Changotola,80.11878948120001,22.2299461588,?,,2,1,1,0.00022249415952831238
CHKB,CHAKKI BANK,75.636651,32.259653,NR,Punjab,10,3,7,0.001112470797641562
JAR,Junair Halt,85.2506963452,25.273607371900003,,,0,0,0,0.0
CH,CHANDAUSI JN,78.780268,28.458626000000002,NR,Uttar Pradesh,13,7,6,0.0014462120369340306
DGI,DUNGRI,72.949119,20.687336000000002,WR,Gujarat,8,4,4,0.0008899766381132495
BIS,BISWA BRIDGE,76.33919345,20.885157149999998,,,12,7,5,0.0013349649571698743
YAD,YEULKHED,77.07497000000001,20.724559000000003,,,7,3,4,0.0007787295583490933
KKT,Kath Kuiyan,84.0478709076,26.8568018382,,,0,0,0,0.0
BGN,BORGAON,77.1796502,20.7290593,,,10,3,7,0.001112470797641562
DDY,DUDWINDI,75.258143,31.237553,NR,Punjab,4,2,2,0.00044498831905662476
KTP,KATEPURNA,77.25938099999999,20.723777,,,8,4,4,0.0008899766381132495
SUM,SUMMIT,74.3431299774,20.2117506011,,,11,4,7,0.001223717877405718
LS,LASALGAON,74.22597599999999,20.154847999999998,,,10,5,5,0.001112470797641562
DDN,DEHRADUN,78.0336011,30.3140377,NR,Uttarakhand,6,3,3,0.0006674824785849371
MZR,MURTAJAPUR,77.35482499999999,20.736468000000002,,,9,4,5,0.0010012237178774058
CDSL,CHANDRESAL,75.943986,25.212948,WCR,Rajasthan,6,3,3,0.0006674824785849371
CDG,CHANDIGARH,76.82208,30.7019773,NR,Chandigarh,11,6,5,0.001223717877405718
MANA,MANA,77.469063,20.761491,,,7,3,4,0.0007787295583490933
MNDA,MANDURA,77.52258400000001,20.78015,,,7,4,3,0.0007787295583490933
CPJ,KAPTANGANJ JN,83.69990700000001,26.926388,NER,Uttar Pradesh,4,2,2,0.00044498831905662476
AWS,ASWANI HALT,84.051843,27.15958,ECR,Bihar,5,2,3,0.000556235398820781
KUM,KURAM,77.58733000000001,20.808396000000002,,,11,4,7,0.001223717877405718
TKI,TAKLI,77.65695,20.833253,,,11,6,5,0.001223717877405718
KKJ,KAKORI,80.79835,26.885454000000003,,,8,4,4,0.0008899766381132495
LNWT,LUCKNOW WEST (ALH),80.909614,26.829443,,,23,12,11,0.0025586828345755923
DES,DESARI,85.4087656586,25.6683593565,ECR,Bihar,6,2,4,0.0006674824785849371
NR,NIPHAD,74.079481,20.096584,,,12,7,5,0.0013349649571698743
BD,BADNERA JN,77.73231969999999,20.8567925,,,10,6,4,0.001112470797641562
BKJ,BARKUR,74.75968040000001,13.477458799999999,KR,Karnataka,6,3,3,0.0006674824785849371
BFR,BEKAL FORT,75.04278599999999,12.385524,SR,Kerala,8,4,4,0.0008899766381132495
DMK,Dilmili,81.737851,18.987443,ECoR,Chhattisgarh,2,1,1,0.00022249415952831238
DGHR,Deoghar,86.69712126,24.51178242,ER,Jharkhand,4,2,2,0.00044498831905662476
ALUR,Alur Halt,75.99049337,12.98251226,SWR,Karnataka,4,2,2,0.00044498831905662476
TMT,TIMTALA,77.79476000000001,20.812496,,,9,4,5,0.0010012237178774058
MLR,MALKHED,77.862831,20.821793,,,10,4,6,0.001112470797641562
CND,CHANDUR,77.9821558,20.8045192,,,10,7,3,0.001112470797641562
DIP,DIPORE,78.040981,20.79317,,,7,3,4,0.0007787295583490933
DMN,DHAMANGAON,78.138054,20.784674000000003,,,9,4,5,0.0010012237178774058
TLN,TALNI,78.230026,20.754248,,,10,4,6,0.001112470797641562
PLO,PULGAON JN,78.318111,20.726734,,,9,4,5,0.0010012237178774058
KAOT,KAOTHA,78.376203,20.737041,,,9,5,4,0.0010012237178774058
DAE,DAHEGAON,78.463093,20.729315,,,15,7,8,0.0016687061964623428
WR,WARDHA JN,78.594157,20.732777,,,14,7,7,0.0015574591166981867
SEGM,SEVAGRAM,78.619225,20.739076,,,19,8,11,0.0021136945155189675
VADR,WARUD,78.65067138549999,20.7471655405,,,18,9,9,0.0020024474357548117
TGP,TULJAPUR,78.808237,20.800701,,,29,15,14,0.0032261653131605296
BOK,BORKHEDI,78.97444766000001,20.860176040000002,,,19,9,10,0.0021136945155189675
BTBR,BUTI BORI,79.01362896,20.91847276,,,18,6,12,0.0020024474357548117
CBX,CHAND BHAN,74.88002100000001,30.445148,NR,Punjab,5,3,2,0.000556235398820781
GMG,GUMGAON,79.030314,20.993595999999997,,,11,6,5,0.001223717877405718
DEV,DEVARAYI,74.57136412999999,15.44947863,SWR,Karnataka,4,2,2,0.00044498831905662476
KRI,KHAPTI,79.048839,21.049338,,,13,6,7,0.0014462120369340306
AJNI,AJNI,79.0825197485,21.1268588122,,,15,11,4,0.0016687061964623428
KP,KAMPTEE,79.197947,21.21172,,,11,4,7,0.001223717877405718
CGA,CHENGEL,88.13891000000001,22.486845,,,9,6,3,0.0010012237178774058
DGBZ,Dongri Buzurg,79.676645,21.573844,SECR,Maharashtra,4,2,2,0.00044498831905662476
BVA,BAURIA JN,88.1635216052,22.5035911202,,,11,5,6,0.001223717877405718
NALR,NALPUR,88.185699,22.529208,,,17,9,8,0.0018912003559906554
DEEG,Deeg,77.32451142,27.48655053,NCR,Rajasthan,4,2,2,0.00044498831905662476
ABB,ABADA,88.19939199999999,22.547877,,,18,7,11,0.0020024474357548117
SEL,SANKRALL,88.2090743463,22.5613094942,,,14,9,5,0.0015574591166981867
ADL,ANDUL,88.239643,22.575169,,,15,10,5,0.0016687061964623428
SRC,SANTRAGACHI JN,88.284011,22.58393,,,16,10,6,0.001779953276226499
RMJ,RAMRAJATALA,88.295438,22.587778,,,12,6,6,0.0013349649571698743
DGNR,Durganagar,88.419,22.650758,ER,West Bengal,4,2,2,0.00044498831905662476
MPA,MANAPARAI,78.4177652356,10.6075620105,,,9,5,4,0.0010012237178774058
BHGN,BHILGAON,93.926117,26.354394000000003,NFR,Assam,7,4,3,0.0007787295583490933
SMDM,SAMUDRAM,78.493545,10.652687,,,5,2,3,0.000556235398820781
KLS,KOLATUR,78.547696,10.700678,,,9,4,5,0.0010012237178774058
CHB,CHABUA,95.1720581342,27.481420709000002,NFR,Assam,13,6,7,0.0014462120369340306
DEO,DEOKALI,80.705156,27.977317000000003,NER,Uttar Pradesh,4,2,2,0.00044498831905662476
CHNR,CHHAN ARORIAN,75.35904533,32.46131096,NR,Jammu and Kashmir,10,5,5,0.001112470797641562
BDHY,BUDHI,75.432931,32.440429,NR,Jammu and Kashmir,10,3,7,0.001112470797641562
CKKN,CHAK KALAN,75.623498,32.083103,NR,Punjab,8,3,5,0.0008899766381132495
BNGL,BHANGALA,75.61231335209999,32.0195148161,NR,Punjab,10,5,5,0.001112470797641562
CDH,Chakdaha,88.529672,23.078406,ER,West Bengal,4,2,2,0.00044498831905662476
CGH,CHOLANG,75.639894,31.617259999999998,NR,Punjab,8,4,4,0.0008899766381132495
DIC,DAHISAR,72.859587,19.250166,WR,Maharashtra,6,3,3,0.0006674824785849371
